ID;Numero;Check in;Check-out;Notti;Camere;Ospiti;Ospiti minorenni;Ospiti maggiorenni;Ospiti esenti;Cittadinanza;Canale;Codice OTA;Stato;Addebiti;Addebito soggiorno;Addebito tassa di soggiorno;Altri addebiti;Commissioni;Commissioni trattenute;Proprietario;Quota Proprietario;Quota PM
A027;KB00464;01/06/2026;04/06/2026;3;1;1;0;1;0;CH;Booking.com;BO-569793;Annullata;337,50;330,00;7,50;0,00;59,40;Sì;Giorgio Lai;;
A027;KB00465;05/06/2026;08/06/2026;3;1;2;0;2;0;GB;Airbnb;AI-541428;Confermata;400,00;330,00;15,00;55,00;57,75;Sì;Giorgio Lai;;
A027;KB00466;10/06/2026;15/06/2026;5;1;2;0;2;0;DE;Airbnb;AI-842306;Confermata;630,00;550,00;20,00;60,00;91,50;Sì;Giorgio Lai;;
A027;KB00467;16/06/2026;18/06/2026;2;1;1;0;1;0;GB;Airbnb;AI-847651;Confermata;285,00;220,00;5,00;60,00;42,00;Sì;Giorgio Lai;;
A027;KB00468;18/06/2026;21/06/2026;3;1;1;0;1;0;IT;Diretto;DI-656039;Confermata;392,50;330,00;7,50;55,00;0,00;No;Giorgio Lai;;
A027;KB00469;24/06/2026;27/06/2026;3;1;2;0;2;0;IT;Airbnb;AI-891411;Confermata;425,00;330,00;15,00;80,00;61,50;Sì;Giorgio Lai;;
A027;KB00470;27/06/2026;30/06/2026;3;1;1;0;1;0;IT;Airbnb;AI-386153;Confermata;397,50;330,00;7,50;60,00;58,50;Sì;Giorgio Lai;;
A027;KB00471;02/07/2026;06/07/2026;4;1;1;0;1;0;DE;Booking.com;BO-335286;Confermata;640,00;550,00;10,00;80,00;113,40;Sì;Giorgio Lai;;
A027;KB00472;07/07/2026;11/07/2026;4;1;1;0;1;0;US;Diretto;DI-969655;Confermata;620,00;550,00;10,00;60,00;0,00;No;Giorgio Lai;;
A027;KB00473;12/07/2026;17/07/2026;5;1;1;0;1;0;FR;Airbnb;AI-231314;Confermata;757,50;687,50;10,00;60,00;112,13;Sì;Giorgio Lai;;
A027;KB00474;18/07/2026;21/07/2026;3;1;1;0;1;0;IT;Booking.com;BO-729506;Confermata;500,00;412,50;7,50;80,00;88,65;Sì;Giorgio Lai;;
A027;KB00475;23/07/2026;28/07/2026;5;1;1;0;1;0;FR;Diretto;DI-447216;Confermata;742,50;687,50;10,00;45,00;0,00;No;Giorgio Lai;;
A027;KB00476;29/07/2026;01/08/2026;3;1;2;0;2;0;FR;Airbnb;AI-537031;Confermata;482,50;412,50;15,00;55,00;70,13;Sì;Giorgio Lai;;
A027;KB00477;04/08/2026;07/08/2026;3;1;1;0;1;0;DE;Booking.com;BO-258762;Confermata;392,50;330,00;7,50;55,00;69,30;Sì;Giorgio Lai;;
A028;KB00478;01/06/2026;08/06/2026;7;2;3;0;3;0;US;Airbnb;AI-133326;Confermata;1317,81;1257,81;0,00;60,00;197,67;Sì;Alessia Spano;;
A028;KB00479;08/06/2026;10/06/2026;2;2;2;0;2;0;NL;Booking.com;BO-331148;Confermata;415,28;345,28;10,00;60,00;72,95;Sì;Alessia Spano;;
A028;KB00480;13/06/2026;19/06/2026;6;2;3;0;3;0;GB;Booking.com;BO-452944;Confermata;1080,66;945,66;45,00;90,00;186,42;Sì;Alessia Spano;;
A028;KB00481;19/06/2026;21/06/2026;2;2;4;0;4;0;FR;Airbnb;AI-230889;Confermata;442,57;352,57;20,00;70,00;63,39;Sì;Alessia Spano;;
A028;KB00482;24/06/2026;26/06/2026;2;2;3;2;1;2;FR;Diretto;DI-910620;Confermata;389,37;344,37;0,00;45,00;0,00;No;Alessia Spano;;
A028;KB00483;28/06/2026;30/06/2026;2;2;2;0;2;0;IT;Airbnb;AI-802729;Confermata;372,19;317,19;10,00;45,00;54,33;Sì;Alessia Spano;;
A028;KB00484;02/07/2026;09/07/2026;7;2;1;0;1;0;GB;Booking.com;BO-771088;Confermata;1149,05;1076,55;17,50;55,00;203,68;Sì;Alessia Spano;;
A028;KB00485;13/07/2026;16/07/2026;3;2;3;0;3;0;NL;Airbnb;AI-852787;Confermata;550,14;480,14;0,00;70,00;82,52;Sì;Alessia Spano;;
A028;KB00486;18/07/2026;21/07/2026;3;2;4;1;3;1;IT;Diretto;DI-375504;Confermata;541,26;448,76;22,50;70,00;0,00;No;Alessia Spano;;
A028;KB00487;25/07/2026;30/07/2026;5;2;4;0;4;0;GB;Airbnb;AI-260265;Confermata;738,18;738,18;0,00;0,00;110,73;Sì;Alessia Spano;;
A028;KB00488;31/07/2026;07/08/2026;7;2;4;2;2;2;CH;Airbnb;AI-112038;Confermata;1244,05;1139,05;35,00;70,00;181,36;Sì;Alessia Spano;;
A028;KB00489;07/08/2026;14/08/2026;7;2;3;0;3;0;CH;Airbnb;AI-376183;Confermata;1141,41;1008,91;52,50;80,00;163,34;Sì;Alessia Spano;;
A028;KB00490;18/08/2026;21/08/2026;3;2;1;0;1;0;ES;Diretto;DI-899550;Confermata;555,42;492,92;7,50;55,00;0,00;No;Alessia Spano;;
A028;KB00491;22/08/2026;28/08/2026;6;2;1;0;1;0;IT;Booking.com;BO-945964;Annullata;1191,98;1086,98;15,00;90,00;211,86;Sì;Alessia Spano;;
A029;KB00492;05/06/2026;07/06/2026;2;1;1;0;1;0;US;Booking.com;BO-598369;Confermata;282,50;202,50;0,00;80,00;50,85;Sì;Immobiliare Tirso Srl;;
A029;KB00493;11/06/2026;14/06/2026;3;1;2;2;0;2;CH;Diretto;DI-310922;Confermata;412,88;332,88;0,00;80,00;0,00;No;Immobiliare Tirso Srl;;
A029;KB00494;16/06/2026;21/06/2026;5;1;3;0;3;0;IT;Airbnb;AI-680828;Confermata;576,03;468,53;37,50;70,00;80,78;Sì;Immobiliare Tirso Srl;;
A029;KB00495;22/06/2026;28/06/2026;6;1;1;0;1;0;NL;Airbnb;AI-639131;Confermata;677,30;662,30;15,00;0,00;99,34;Sì;Immobiliare Tirso Srl;;
A029;KB00496;29/06/2026;03/07/2026;4;1;3;1;2;1;GB;Airbnb;AI-922733;Confermata;504,27;439,27;20,00;45,00;72,64;Sì;Immobiliare Tirso Srl;;
A029;KB00497;06/07/2026;11/07/2026;5;1;1;0;1;0;CH;Airbnb;AI-806073;Confermata;503,86;491,36;12,50;0,00;73,70;Sì;Immobiliare Tirso Srl;;
A029;KB00498;11/07/2026;13/07/2026;2;1;2;0;2;0;US;Booking.com;BO-292401;Confermata;255,72;185,72;10,00;60,00;44,23;Sì;Immobiliare Tirso Srl;;
A029;KB00499;15/07/2026;20/07/2026;5;1;1;0;1;0;US;Diretto;DI-783823;Confermata;559,02;546,52;12,50;0,00;0,00;No;Immobiliare Tirso Srl;;
A029;KB00500;24/07/2026;26/07/2026;2;1;1;0;1;0;DE;Diretto;DI-161483;Confermata;265,20;200,20;5,00;60,00;0,00;No;Immobiliare Tirso Srl;;
A029;KB00501;27/07/2026;01/08/2026;5;1;1;0;1;0;ES;Diretto;DI-865990;Confermata;629,68;537,18;12,50;80,00;0,00;No;Immobiliare Tirso Srl;;
A029;KB00502;05/08/2026;12/08/2026;7;1;3;1;2;1;ES;Airbnb;AI-884309;Confermata;662,43;627,43;35,00;0,00;94,11;Sì;Immobiliare Tirso Srl;;
A029;KB00503;14/08/2026;16/08/2026;2;1;1;0;1;0;GB;Booking.com;BO-723939;Annullata;206,28;201,28;5,00;0,00;36,23;Sì;Immobiliare Tirso Srl;;
A029;KB00504;16/08/2026;23/08/2026;7;1;1;0;1;0;DE;Airbnb;AI-712024;Confermata;704,22;624,22;0,00;80,00;105,63;Sì;Immobiliare Tirso Srl;;
A030;KB00505;02/06/2026;09/06/2026;7;1;3;0;3;0;CH;Airbnb;AI-176066;Confermata;996,91;854,41;52,50;90,00;141,66;Sì;Immobiliare Tirso Srl;;
A030;KB00506;09/06/2026;14/06/2026;5;1;3;2;1;2;US;Diretto;DI-172132;Confermata;645,22;590,22;0,00;55,00;0,00;No;Immobiliare Tirso Srl;;
A030;KB00507;15/06/2026;19/06/2026;4;1;2;0;2;0;ES;Airbnb;AI-800305;Confermata;547,53;527,53;20,00;0,00;79,13;Sì;Immobiliare Tirso Srl;;
A030;KB00508;23/06/2026;27/06/2026;4;1;3;0;3;0;GB;Diretto;DI-385577;Confermata;591,32;516,32;30,00;45,00;0,00;No;Immobiliare Tirso Srl;;
A030;KB00509;29/06/2026;05/07/2026;6;1;1;0;1;0;DE;Booking.com;BO-987204;Confermata;838,13;768,13;15,00;55,00;148,16;Sì;Immobiliare Tirso Srl;;
A030;KB00510;05/07/2026;07/07/2026;2;1;3;1;2;1;NL;Booking.com;BO-269430;Annullata;316,34;251,34;10,00;55,00;55,14;Sì;Immobiliare Tirso Srl;;
A030;KB00511;10/07/2026;16/07/2026;6;1;3;1;2;1;US;Booking.com;BO-137778;Annullata;873,34;773,34;30,00;70,00;151,80;Sì;Immobiliare Tirso Srl;;
A030;KB00512;18/07/2026;24/07/2026;6;1;3;0;3;0;NL;Airbnb;AI-141832;Confermata;911,07;776,07;45,00;90,00;129,91;Sì;Immobiliare Tirso Srl;;
A030;KB00513;26/07/2026;29/07/2026;3;1;3;0;3;0;FR;Booking.com;BO-885884;Confermata;479,26;386,76;22,50;70,00;82,22;Sì;Immobiliare Tirso Srl;;
A030;KB00514;30/07/2026;02/08/2026;3;1;1;0;1;0;GB;Diretto;DI-920391;Confermata;375,14;312,64;7,50;55,00;0,00;No;Immobiliare Tirso Srl;;
A030;KB00515;05/08/2026;12/08/2026;7;1;3;0;3;0;US;Airbnb;AI-956253;Confermata;829,79;732,29;52,50;45,00;116,59;Sì;Immobiliare Tirso Srl;;
A030;KB00516;15/08/2026;19/08/2026;4;1;2;0;2;0;DE;Airbnb;AI-392683;Confermata;536,04;446,04;0,00;90,00;80,41;Sì;Immobiliare Tirso Srl;;
A030;KB00517;21/08/2026;28/08/2026;7;1;3;1;2;1;FR;Booking.com;BO-708792;Confermata;827,71;747,71;35,00;45,00;142,69;Sì;Immobiliare Tirso Srl;;
A031;KB00518;04/06/2026;08/06/2026;4;2;3;1;2;1;US;Booking.com;BO-557239;Confermata;626,25;526,25;20,00;80,00;109,12;Sì;Nicola Vargiu;;
A031;KB00519;08/06/2026;14/06/2026;6;2;2;0;2;0;FR;Airbnb;AI-631756;Confermata;860,78;805,78;0,00;55,00;129,12;Sì;Nicola Vargiu;;
A031;KB00520;16/06/2026;23/06/2026;7;2;4;0;4;0;ES;Airbnb;AI-810219;Confermata;966,10;836,10;70,00;60,00;134,41;Sì;Nicola Vargiu;;
A031;KB00521;24/06/2026;30/06/2026;6;2;3;1;2;1;NL;Booking.com;BO-786508;Confermata;820,12;720,12;30,00;70,00;142,22;Sì;Nicola Vargiu;;
A031;KB00522;02/07/2026;07/07/2026;5;2;4;1;3;1;IT;Booking.com;BO-188914;Confermata;835,67;718,17;37,50;80,00;143,67;Sì;Nicola Vargiu;;
A031;KB00523;09/07/2026;15/07/2026;6;2;3;0;3;0;DE;Booking.com;BO-148458;Confermata;767,86;722,86;45,00;0,00;130,11;Sì;Nicola Vargiu;;
A031;KB00524;16/07/2026;21/07/2026;5;2;1;0;1;0;DE;Booking.com;BO-787926;Confermata;684,98;627,48;12,50;45,00;121,05;Sì;Nicola Vargiu;;
A031;KB00525;21/07/2026;23/07/2026;2;2;4;0;4;0;IT;Airbnb;AI-239816;Annullata;322,50;242,50;20,00;60,00;45,38;Sì;Nicola Vargiu;;
A031;KB00526;26/07/2026;02/08/2026;7;2;3;1;2;1;CH;Booking.com;BO-597732;Confermata;1029,61;914,61;35,00;80,00;179,03;Sì;Nicola Vargiu;;
A031;KB00527;05/08/2026;09/08/2026;4;2;2;0;2;0;IT;Booking.com;BO-345884;Confermata;543,20;488,20;0,00;55,00;97,78;Sì;Nicola Vargiu;;
A031;KB00528;11/08/2026;15/08/2026;4;2;3;2;1;2;GB;Airbnb;AI-535020;Confermata;551,04;541,04;10,00;0,00;81,16;Sì;Nicola Vargiu;;
A031;KB00529;18/08/2026;22/08/2026;4;2;4;1;3;1;CH;Airbnb;AI-998348;Confermata;580,59;550,59;30,00;0,00;82,59;Sì;Nicola Vargiu;;
A031;KB00530;26/08/2026;31/08/2026;5;2;4;0;4;0;ES;Diretto;DI-664365;Confermata;811,42;701,42;50,00;60,00;0,00;No;Nicola Vargiu;;
A032;KB00531;05/06/2026;11/06/2026;6;2;2;1;1;1;CH;Airbnb;AI-523956;Confermata;1104,21;999,21;15,00;90,00;163,38;Sì;Nicola Vargiu;;
A032;KB00532;12/06/2026;17/06/2026;5;2;2;2;0;2;CH;Booking.com;BO-242291;Confermata;949,90;889,90;0,00;60,00;170,98;Sì;Nicola Vargiu;;
A032;KB00533;20/06/2026;23/06/2026;3;2;1;0;1;0;FR;Airbnb;AI-391773;Confermata;559,34;491,84;7,50;60,00;82,78;Sì;Nicola Vargiu;;
A032;KB00534;26/06/2026;30/06/2026;4;2;1;0;1;0;NL;Booking.com;BO-783414;Confermata;759,64;659,64;10,00;90,00;134,94;Sì;Nicola Vargiu;;
A032;KB00535;30/06/2026;02/07/2026;2;2;2;0;2;0;GB;Booking.com;BO-587623;Confermata;385,14;340,14;0,00;45,00;69,33;Sì;Nicola Vargiu;;
A032;KB00536;04/07/2026;08/07/2026;4;2;2;2;0;2;US;Booking.com;BO-126925;Confermata;698,55;628,55;0,00;70,00;125,74;Sì;Nicola Vargiu;;
A032;KB00537;10/07/2026;16/07/2026;6;2;4;1;3;1;DE;Diretto;DI-831059;Annullata;1119,80;1074,80;45,00;0,00;0,00;No;Nicola Vargiu;;
A032;KB00538;18/07/2026;25/07/2026;7;2;1;0;1;0;NL;Booking.com;BO-778998;Confermata;1264,79;1177,29;17,50;70,00;224,51;Sì;Nicola Vargiu;;
A032;KB00539;27/07/2026;29/07/2026;2;2;4;1;3;1;FR;Airbnb;AI-284692;Confermata;444,80;369,80;15,00;60,00;64,47;Sì;Nicola Vargiu;;
A032;KB00540;02/08/2026;09/08/2026;7;2;3;2;1;2;IT;Booking.com;BO-993085;Confermata;1365,92;1293,42;17,50;55,00;242,72;Sì;Nicola Vargiu;;
A032;KB00541;10/08/2026;12/08/2026;2;2;3;1;2;1;IT;Airbnb;AI-992288;Confermata;426,39;356,39;10,00;60,00;62,46;Sì;Nicola Vargiu;;
A032;KB00542;14/08/2026;17/08/2026;3;2;4;0;4;0;ES;Airbnb;AI-682789;Confermata;646,16;561,16;30,00;55,00;92,42;Sì;Nicola Vargiu;;
A032;KB00543;17/08/2026;23/08/2026;6;2;2;0;2;0;CH;Airbnb;AI-846420;Confermata;1201,72;1091,72;30,00;80,00;175,76;Sì;Nicola Vargiu;;
A032;KB00544;26/08/2026;31/08/2026;5;2;1;0;1;0;DE;Airbnb;AI-596249;Confermata;869,79;802,29;12,50;55,00;128,59;Sì;Nicola Vargiu;;
A033;KB00545;03/06/2026;08/06/2026;5;1;3;2;1;2;IT;Airbnb;AI-430876;Confermata;670,85;625,85;0,00;45,00;100,63;Sì;Beatrice Onnis;;
A033;KB00546;08/06/2026;15/06/2026;7;1;3;0;3;0;IT;Airbnb;AI-396745;Confermata;1075,63;953,13;52,50;70,00;153,47;Sì;Beatrice Onnis;;
A033;KB00547;15/06/2026;18/06/2026;3;1;2;0;2;0;ES;Airbnb;AI-680238;Annullata;418,08;403,08;15,00;0,00;60,46;Sì;Beatrice Onnis;;
A033;KB00548;20/06/2026;27/06/2026;7;1;1;0;1;0;IT;Booking.com;BO-561865;Confermata;899,29;821,79;17,50;60,00;158,72;Sì;Beatrice Onnis;;
A033;KB00549;29/06/2026;02/07/2026;3;1;1;0;1;0;IT;Airbnb;AI-760021;Confermata;434,87;357,37;7,50;70,00;64,11;Sì;Beatrice Onnis;;
A033;KB00550;02/07/2026;05/07/2026;3;1;1;0;1;0;ES;Booking.com;BO-735770;Confermata;442,70;375,20;7,50;60,00;78,34;Sì;Beatrice Onnis;;
A033;KB00551;09/07/2026;15/07/2026;6;1;1;0;1;0;CH;Booking.com;BO-420214;Confermata;863,33;788,33;15,00;60,00;152,70;Sì;Beatrice Onnis;;
A033;KB00552;19/07/2026;25/07/2026;6;1;1;0;1;0;US;Booking.com;BO-185131;Confermata;837,52;742,52;15,00;80,00;148,05;Sì;Beatrice Onnis;;
A033;KB00553;26/07/2026;29/07/2026;3;1;1;0;1;0;GB;Booking.com;BO-134225;Annullata;457,42;394,92;7,50;55,00;80,99;Sì;Beatrice Onnis;;
A033;KB00554;30/07/2026;03/08/2026;4;1;3;0;3;0;IT;Booking.com;BO-755420;Annullata;618,35;498,35;30,00;90,00;105,90;Sì;Beatrice Onnis;;
A033;KB00555;07/08/2026;14/08/2026;7;1;1;0;1;0;DE;Airbnb;AI-162535;Confermata;1043,16;1025,66;17,50;0,00;153,85;Sì;Beatrice Onnis;;
A033;KB00556;15/08/2026;19/08/2026;4;1;3;2;1;2;IT;Diretto;DI-624783;Confermata;622,53;557,53;10,00;55,00;0,00;No;Beatrice Onnis;;
A033;KB00557;23/08/2026;28/08/2026;5;1;2;0;2;0;CH;Booking.com;BO-807053;Confermata;728,10;683,10;0,00;45,00;131,06;Sì;Beatrice Onnis;;
A034;KB00558;03/06/2026;09/06/2026;6;1;1;0;1;0;GB;Booking.com;BO-713762;Confermata;1048,48;988,48;15,00;45,00;186,03;Sì;Beatrice Onnis;;
A034;KB00559;12/06/2026;19/06/2026;7;1;2;0;2;0;CH;Booking.com;BO-531641;Confermata;1248,27;1158,27;35,00;55,00;218,39;Sì;Beatrice Onnis;;
A034;KB00560;22/06/2026;26/06/2026;4;1;3;1;2;1;NL;Booking.com;BO-523808;Confermata;716,75;606,75;20,00;90,00;125,41;Sì;Beatrice Onnis;;
A034;KB00561;30/06/2026;02/07/2026;2;1;3;2;1;2;NL;Booking.com;BO-563513;Confermata;392,04;307,04;5,00;80,00;69,67;Sì;Beatrice Onnis;;
A034;KB00562;02/07/2026;05/07/2026;3;1;2;2;0;2;ES;Airbnb;AI-738448;Confermata;579,67;499,67;0,00;80,00;86,95;Sì;Beatrice Onnis;;
A034;KB00563;06/07/2026;13/07/2026;7;1;1;0;1;0;NL;Airbnb;AI-583863;Confermata;1019,28;1001,78;17,50;0,00;150,27;Sì;Beatrice Onnis;;
A034;KB00564;13/07/2026;20/07/2026;7;1;1;0;1;0;ES;Booking.com;BO-355570;Confermata;1128,17;1050,67;17,50;60,00;199,92;Sì;Beatrice Onnis;;
A034;KB00565;23/07/2026;29/07/2026;6;1;1;0;1;0;GB;Airbnb;AI-456385;Confermata;976,23;901,23;15,00;60,00;144,18;Sì;Beatrice Onnis;;
A034;KB00566;02/08/2026;06/08/2026;4;1;1;0;1;0;ES;Airbnb;AI-255813;Confermata;747,89;647,89;10,00;90,00;110,68;Sì;Beatrice Onnis;;
A034;KB00567;09/08/2026;15/08/2026;6;1;2;0;2;0;CH;Airbnb;AI-350405;Confermata;1021,81;911,81;30,00;80,00;148,77;Sì;Beatrice Onnis;;
A034;KB00568;19/08/2026;24/08/2026;5;1;1;0;1;0;CH;Diretto;DI-499749;Annullata;944,29;841,79;12,50;90,00;0,00;No;Beatrice Onnis;;
A035;KB00569;02/06/2026;07/06/2026;5;2;1;0;1;0;FR;Airbnb;AI-579123;Confermata;1033,27;950,77;12,50;70,00;153,12;Sì;Fabio Contini;;
A035;KB00570;07/06/2026;14/06/2026;7;2;2;1;1;1;GB;Diretto;DI-826353;Annullata;1391,00;1303,50;17,50;70,00;0,00;No;Fabio Contini;;
A035;KB00571;17/06/2026;24/06/2026;7;2;1;0;1;0;CH;Diretto;DI-667296;Confermata;1334,97;1257,47;17,50;60,00;0,00;No;Fabio Contini;;
A035;KB00572;24/06/2026;30/06/2026;6;2;1;0;1;0;ES;Airbnb;AI-897305;Confermata;1123,43;1108,43;15,00;0,00;166,26;Sì;Fabio Contini;;
A035;KB00573;30/06/2026;05/07/2026;5;2;2;0;2;0;NL;Diretto;DI-252640;Confermata;861,93;776,93;25,00;60,00;0,00;No;Fabio Contini;;
A035;KB00574;06/07/2026;12/07/2026;6;2;4;2;2;2;GB;Booking.com;BO-816318;Confermata;1038,14;938,14;30,00;70,00;181,47;Sì;Fabio Contini;;
A035;KB00575;13/07/2026;18/07/2026;5;2;2;0;2;0;ES;Booking.com;BO-401603;Confermata;991,70;906,70;25,00;60,00;174,01;Sì;Fabio Contini;;
A035;KB00576;22/07/2026;25/07/2026;3;2;1;0;1;0;FR;Airbnb;AI-362246;Confermata;584,64;497,14;7,50;80,00;86,57;Sì;Fabio Contini;;
A035;KB00577;28/07/2026;01/08/2026;4;2;2;1;1;1;US;Diretto;DI-409571;Confermata;799,23;709,23;10,00;80,00;0,00;No;Fabio Contini;;
A035;KB00578;01/08/2026;08/08/2026;7;2;4;0;4;0;NL;Airbnb;AI-913423;Confermata;1417,69;1292,69;70,00;55,00;202,15;Sì;Fabio Contini;;
A035;KB00579;09/08/2026;15/08/2026;6;2;3;0;3;0;ES;Booking.com;BO-243423;Confermata;1236,84;1101,84;45,00;90,00;214,53;Sì;Fabio Contini;;
A035;KB00580;15/08/2026;22/08/2026;7;2;1;0;1;0;IT;Airbnb;AI-442589;Annullata;1234,55;1179,55;0,00;55,00;185,18;Sì;Fabio Contini;;
A035;KB00581;25/08/2026;28/08/2026;3;2;2;0;2;0;FR;Booking.com;BO-964749;Confermata;645,47;575,47;15,00;55,00;113,48;Sì;Fabio Contini;;
A036;KB00582;01/06/2026;06/06/2026;5;1;1;0;1;0;DE;Airbnb;AI-943671;Confermata;870,05;767,55;12,50;90,00;128,63;Sì;Fabio Contini;;
A036;KB00583;10/06/2026;14/06/2026;4;1;1;0;1;0;NL;Booking.com;BO-805000;Confermata;618,75;528,75;10,00;80,00;109,58;Sì;Fabio Contini;;
A036;KB00584;16/06/2026;22/06/2026;6;1;2;0;2;0;DE;Airbnb;AI-739717;Confermata;983,76;898,76;30,00;55,00;143,06;Sì;Fabio Contini;;
A036;KB00585;23/06/2026;30/06/2026;7;1;1;0;1;0;IT;Booking.com;BO-147549;Confermata;1032,19;969,69;17,50;45,00;182,64;Sì;Fabio Contini;;
A036;KB00586;30/06/2026;04/07/2026;4;1;2;0;2;0;GB;Airbnb;AI-666432;Confermata;663,88;563,88;20,00;80,00;96,58;Sì;Fabio Contini;;
A036;KB00587;07/07/2026;13/07/2026;6;1;3;0;3;0;US;Diretto;DI-134305;Confermata;997,93;897,93;45,00;55,00;0,00;No;Fabio Contini;;
A036;KB00588;15/07/2026;18/07/2026;3;1;2;1;1;1;FR;Diretto;DI-476096;Confermata;543,92;456,42;7,50;80,00;0,00;No;Fabio Contini;;
A036;KB00589;18/07/2026;23/07/2026;5;1;2;0;2;0;IT;Diretto;DI-153035;Confermata;701,65;676,65;25,00;0,00;0,00;No;Fabio Contini;;
A036;KB00590;25/07/2026;28/07/2026;3;1;1;0;1;0;DE;Booking.com;BO-952547;Annullata;517,39;464,89;7,50;45,00;91,78;Sì;Fabio Contini;;
A036;KB00591;29/07/2026;02/08/2026;4;1;1;0;1;0;NL;Booking.com;BO-362829;Confermata;730,93;650,93;10,00;70,00;129,77;Sì;Fabio Contini;;
A036;KB00592;03/08/2026;05/08/2026;2;1;3;0;3;0;FR;Airbnb;AI-378258;Confermata;332,49;272,49;15,00;45,00;47,62;Sì;Fabio Contini;;
A036;KB00593;05/08/2026;08/08/2026;3;1;3;1;2;1;US;Booking.com;BO-573962;Confermata;481,26;466,26;15,00;0,00;83,93;Sì;Fabio Contini;;
A036;KB00594;12/08/2026;15/08/2026;3;1;3;0;3;0;ES;Booking.com;BO-988456;Confermata;546,07;486,07;0,00;60,00;98,29;Sì;Fabio Contini;;
A036;KB00595;18/08/2026;23/08/2026;5;1;3;0;3;0;IT;Booking.com;BO-232321;Annullata;690,84;653,34;37,50;0,00;117,60;Sì;Fabio Contini;;
A036;KB00596;25/08/2026;31/08/2026;6;1;3;2;1;2;FR;Booking.com;BO-734836;Confermata;979,04;894,04;15,00;70,00;173,53;Sì;Fabio Contini;;
A037;KB00597;01/06/2026;08/06/2026;7;3;5;0;5;0;DE;Airbnb;AI-199704;Confermata;1500,15;1332,65;87,50;80,00;211,90;Sì;Rossi Gianluca;;
A037;KB00598;10/06/2026;15/06/2026;5;3;3;0;3;0;GB;Airbnb;AI-197758;Confermata;875,97;875,97;0,00;0,00;131,40;Sì;Rossi Gianluca;;
A037;KB00599;18/06/2026;20/06/2026;2;3;3;0;3;0;FR;Booking.com;BO-543481;Confermata;449,93;344,93;15,00;90,00;78,29;Sì;Rossi Gianluca;;
A037;KB00600;20/06/2026;24/06/2026;4;3;5;0;5;0;DE;Airbnb;AI-986438;Confermata;807,14;702,14;50,00;55,00;113,57;Sì;Rossi Gianluca;;
A037;KB00601;28/06/2026;02/07/2026;4;3;1;0;1;0;DE;Booking.com;BO-751924;Confermata;864,57;764,57;10,00;90,00;153,82;Sì;Rossi Gianluca;;
A037;KB00602;06/07/2026;13/07/2026;7;3;5;0;5;0;ES;Booking.com;BO-468074;Annullata;1308,35;1165,85;87,50;55,00;219,75;Sì;Rossi Gianluca;;
A037;KB00603;13/07/2026;16/07/2026;3;3;2;2;0;2;US;Booking.com;BO-656251;Confermata;626,08;546,08;0,00;80,00;112,69;Sì;Rossi Gianluca;;
A037;KB00604;17/07/2026;22/07/2026;5;3;4;1;3;1;FR;Airbnb;AI-189083;Confermata;951,24;843,74;37,50;70,00;137,06;Sì;Rossi Gianluca;;
A037;KB00605;22/07/2026;25/07/2026;3;3;2;2;0;2;US;Airbnb;AI-534303;Confermata;609,79;549,79;0,00;60,00;91,47;Sì;Rossi Gianluca;;
A037;KB00606;27/07/2026;30/07/2026;3;3;5;0;5;0;US;Airbnb;AI-423401;Confermata;669,42;551,92;37,50;80,00;94,79;Sì;Rossi Gianluca;;
A037;KB00607;30/07/2026;02/08/2026;3;3;4;2;2;2;DE;Airbnb;AI-403507;Confermata;546,65;491,65;0,00;55,00;82,00;Sì;Rossi Gianluca;;
A037;KB00608;04/08/2026;06/08/2026;2;3;1;0;1;0;CH;Booking.com;BO-685864;Confermata;417,30;342,30;5,00;70,00;74,21;Sì;Rossi Gianluca;;
A037;KB00609;08/08/2026;10/08/2026;2;3;4;0;4;0;IT;Airbnb;AI-524068;Confermata;473,74;383,74;20,00;70,00;68,06;Sì;Rossi Gianluca;;
A037;KB00610;13/08/2026;17/08/2026;4;3;1;0;1;0;FR;Airbnb;AI-479430;Confermata;872,19;782,19;10,00;80,00;129,33;Sì;Rossi Gianluca;;
A037;KB00611;17/08/2026;22/08/2026;5;3;1;0;1;0;CH;Airbnb;AI-332335;Confermata;926,59;859,09;12,50;55,00;137,11;Sì;Rossi Gianluca;;
A038;KB00612;01/06/2026;07/06/2026;6;1;3;0;3;0;DE;Booking.com;BO-776796;Confermata;822,19;687,19;45,00;90,00;139,89;Sì;;;
A038;KB00613;08/06/2026;11/06/2026;3;1;1;0;1;0;DE;Airbnb;AI-285751;Confermata;334,00;326,50;7,50;0,00;48,98;Sì;;;
A038;KB00614;14/06/2026;19/06/2026;5;1;3;2;1;2;FR;Airbnb;AI-591699;Confermata;625,45;612,95;12,50;0,00;91,94;Sì;;;
A038;KB00615;22/06/2026;29/06/2026;7;1;2;0;2;0;FR;Booking.com;BO-486649;Confermata;828,81;793,81;35,00;0,00;142,89;Sì;;;
A038;KB00616;01/07/2026;03/07/2026;2;1;3;0;3;0;CH;Booking.com;BO-571579;Confermata;255,95;240,95;15,00;0,00;43,37;Sì;;;
A038;KB00617;07/07/2026;14/07/2026;7;1;1;0;1;0;IT;Airbnb;AI-978053;Confermata;1032,72;925,22;17,50;90,00;152,28;Sì;;;
